label,Pitch,Duty,Height,T
159,360,0.56,280,82.24580661
160,360,0.64,280,84.07076497
161,360,0.72,280,79.6880953
162,360,0.8,280,78.64346277
163,360,0.4,320,83.88599805
164,360,0.48,320,84.99553649
165,360,0.56,320,87.55738633
166,360,0.64,320,89.80066476
167,360,0.72,320,82.76543302
168,360,0.8,320,79.44245358
169,360,0.4,360,85.31241748
170,360,0.48,360,85.34720814
171,360,0.56,360,87.57717019
172,360,0.64,360,90.29959231
173,360,0.72,360,85.60979699
174,360,0.8,360,82.42948679
175,360,0.4,400,81.75561309
176,360,0.48,400,80.04964336
177,360,0.56,400,81.30666939
178,360,0.64,400,86.39394688
179,360,0.72,400,88.20919702
180,360,0.8,400,86.20136822
181,400,0.4,200,30.29833928
182,400,0.48,200,32.11726413
183,400,0.56,200,36.89861642
184,400,0.64,200,46.93275801
185,400,0.72,200,64.26966397
186,400,0.8,200,78.98161678
187,400,0.4,240,26.31869833
188,400,0.48,240,28.82360514
189,400,0.56,240,34.14284288
190,400,0.64,240,45.87463842
191,400,0.72,240,63.41385387
192,400,0.8,240,76.291495
193,400,0.4,280,27.20137792
194,400,0.48,280,30.4814734
195,400,0.56,280,36.16629511
196,400,0.64,280,47.75928651
197,400,0.72,280,62.21185206
198,400,0.8,280,73.17147625
199,400,0.4,320,31.77781174
200,400,0.48,320,36.76450147
201,400,0.56,320,43.55720387
202,400,0.64,320,53.89845428
203,400,0.72,320,63.839351
204,400,0.8,320,72.29603286
205,400,0.4,360,43.6706859
206,400,0.48,360,50.26461607
207,400,0.56,360,57.21254876
208,400,0.64,360,64.01153199
209,400,0.72,360,69.03880196
210,400,0.8,360,74.06859189
211,400,0.4,400,61.79264564
212,400,0.48,400,68.15901163
213,400,0.56,400,73.01957136
214,400,0.64,400,75.86263693
215,400,0.72,400,76.15025459
216,400,0.8,400,76.253163
