label,Pitch,Duty,Height,T
140,320,0.48,400,91.08729043
141,320,0.56,400,90.58601596
142,320,0.64,400,90.28545631
143,320,0.72,400,90.1465844
144,320,0.8,400,90.09197746
145,360,0.4,200,90.5063413
146,360,0.48,200,90.27308824
147,360,0.56,200,90.16505089
148,360,0.64,200,90.1444068
149,360,0.72,200,90.14668934
150,360,0.8,200,90.14578108
151,360,0.4,240,90.33539565
152,360,0.48,240,90.5447788
153,360,0.56,240,90.72862897
154,360,0.64,240,90.83753343
155,360,0.72,240,90.83740667
156,360,0.8,240,90.73702359
157,360,0.4,280,91.71284612
158,360,0.48,280,92.06542563
159,360,0.56,280,92.17934947
160,360,0.64,280,92.08700469
161,360,0.72,280,91.84213913
162,360,0.8,280,91.48215553
163,360,0.4,320,93.17824226
164,360,0.48,320,93.11048007
165,360,0.56,320,92.7779146
166,360,0.64,320,92.3239991
167,360,0.72,320,91.85038401
168,360,0.8,320,91.375068
169,360,0.4,360,93.07831202
170,360,0.48,360,92.42377022
171,360,0.56,360,91.76756144
172,360,0.64,360,91.2311361
173,360,0.72,360,90.83812543
174,360,0.8,360,90.54740222
175,360,0.4,400,91.52225218
176,360,0.48,400,90.82454827
177,360,0.56,400,90.39368479
178,360,0.64,400,90.19111977
179,360,0.72,400,90.11741945
180,360,0.8,400,90.09929722
181,400,0.4,200,85.53991401
182,400,0.48,200,85.33939276
183,400,0.56,200,85.76873211
184,400,0.64,200,86.47613536
185,400,0.72,200,87.24223972
186,400,0.8,200,88.01335578
187,400,0.4,240,85.89868459
188,400,0.48,240,86.12712492
189,400,0.56,240,86.73527158
190,400,0.64,240,87.42870584
191,400,0.72,240,88.07241538
192,400,0.8,240,88.63174329
193,400,0.4,280,87.30097428
194,400,0.48,280,87.52303502
195,400,0.56,280,87.9528575
196,400,0.64,280,88.41806178
197,400,0.72,280,88.85466615
198,400,0.8,280,89.24051157
199,400,0.4,320,88.46809587
200,400,0.48,320,88.23682238
201,400,0.56,320,88.28829156
202,400,0.64,320,88.52027241
203,400,0.72,320,88.85024762
204,400,0.8,320,89.23641768
205,400,0.4,360,88.39336197
206,400,0.48,360,87.768342
207,400,0.56,360,87.666931
208,400,0.64,360,87.91616287
209,400,0.72,360,88.34093215
210,400,0.8,360,88.86098243
211,400,0.4,400,87.41108338
212,400,0.48,400,86.92850452
213,400,0.56,400,87.08118267
214,400,0.64,400,87.57172369
215,400,0.72,400,88.1705158
216,400,0.8,400,88.78595666
