label,Pitch,Duty,Height,T
119,320,0.72,240,87.1731783
120,320,0.8,240,87.99986861
121,320,0.4,280,85.72940899
122,320,0.48,280,85.34954541
123,320,0.56,280,85.62391892
124,320,0.64,280,86.28346128
125,320,0.72,280,87.16401338
126,320,0.8,280,88.10621903
127,320,0.4,320,84.93561481
128,320,0.48,320,84.766072
129,320,0.56,320,85.29984905
130,320,0.64,320,86.17976344
131,320,0.72,320,87.20635576
132,320,0.8,320,88.23894667
133,320,0.4,360,84.6562803
134,320,0.48,360,84.96365315
135,320,0.56,360,85.71729687
136,320,0.64,360,86.62453857
137,320,0.72,360,87.56825022
138,320,0.8,360,88.48374605
139,320,0.4,400,85.51229534
140,320,0.48,400,85.63304125
141,320,0.56,400,86.05728123
142,320,0.64,400,86.66181762
143,320,0.72,400,87.40534546
144,320,0.8,400,88.20170091
145,360,0.4,200,71.11464211
146,360,0.48,200,72.0052469
147,360,0.56,200,73.9677654
148,360,0.64,200,76.11260507
149,360,0.72,200,78.12195387
150,360,0.8,200,80.74151547
151,360,0.4,240,75.23065889
152,360,0.48,240,76.229259
153,360,0.56,240,77.96484096
154,360,0.64,240,79.75926557
155,360,0.72,240,81.23672859
156,360,0.8,240,82.6599634
157,360,0.4,280,79.33691182
158,360,0.48,280,79.98172186
159,360,0.56,280,81.39980784
160,360,0.64,280,83.18047936
161,360,0.72,280,85.07887525
162,360,0.8,280,85.57811308
163,360,0.4,320,81.10670038
164,360,0.48,320,81.5594475
165,360,0.56,320,82.9185945
166,360,0.64,320,84.99046335
167,360,0.72,320,88.2751538
168,360,0.8,320,88.04909022
169,360,0.4,360,81.16633577
170,360,0.48,360,81.57627993
171,360,0.56,360,82.870777
172,360,0.64,360,84.98217041
173,360,0.72,360,89.56677257
174,360,0.8,360,89.61680275
175,360,0.4,400,80.76883543
176,360,0.48,400,80.76812838
177,360,0.56,400,81.67666411
178,360,0.64,400,83.26272671
179,360,0.72,400,87.6875144
180,360,0.8,400,90.12186708
181,400,0.4,200,50.95438729
182,400,0.48,200,52.71212921
183,400,0.56,200,55.69607662
184,400,0.64,200,58.71584961
185,400,0.72,200,64.82771208
186,400,0.8,200,76.9459549
187,400,0.4,240,54.37074329
188,400,0.48,240,57.14977185
189,400,0.56,240,59.23579467
190,400,0.64,240,59.11116509
191,400,0.72,240,64.10023626
192,400,0.8,240,76.83971585
193,400,0.4,280,63.5164211
194,400,0.48,280,66.63747955
195,400,0.56,280,66.49304415
196,400,0.64,280,62.06996255
197,400,0.72,280,64.52661488
198,400,0.8,280,75.45800549
199,400,0.4,320,72.16030173
200,400,0.48,320,74.97961402
201,400,0.56,320,72.75779994
202,400,0.64,320,65.63828047
203,400,0.72,320,66.12343813
204,400,0.8,320,75.07851358
205,400,0.4,360,76.46580541
206,400,0.48,360,79.30129411
207,400,0.56,360,77.25517938
208,400,0.64,360,70.82631278
209,400,0.72,360,70.96154937
210,400,0.8,360,77.05559072
211,400,0.4,400,79.59345976
212,400,0.48,400,82.0972659
213,400,0.56,400,81.74768954
214,400,0.64,400,78.22026017
215,400,0.72,400,78.06309684
216,400,0.8,400,80.70701426
